SRC_ID,DST_ID,TRACE_IDX,TX_ANTENNA_ID1,TX_SECTOR_ID1,TX_AWV_ID1,TX_ANTENNA_ID2,TX_SECTOR_ID2,TX_AWV_ID2,TX_ANTENNA_ID3,TX_SECTOR_ID3,TX_AWV_ID3,TX_ANTENNA_ID4,TX_SECTOR_ID4,TX_AWV_ID4,RX_ANTENNA_ID1,RX_SECTOR_ID1,RX_AWV_ID1,RX_ANTENNA_ID2,RX_SECTOR_ID2,RX_AWV_ID2,RX_ANTENNA_ID3,RX_SECTOR_ID3,RX_AWV_ID3,RX_ANTENNA_ID4,RX_SECTOR_ID4,RX_AWV_ID4,CAPACITY,BTRAIN
1,2,205476,1,102,255,2,117,255,3,118,255,4,115,255,1,139,255,2,123,255,3,124,255,4,133,255,12.8702969177988,0
1,2,205477,1,102,255,2,117,255,3,118,255,4,114,255,1,139,255,2,123,255,3,124,255,4,133,255,12.4147018483856,0
1,2,205478,1,117,255,2,118,255,3,102,255,4,115,255,1,123,255,2,124,255,3,139,255,4,133,255,12.4924706585235,0
1,2,205479,1,102,255,2,117,255,3,118,255,4,116,255,1,139,255,2,123,255,3,140,255,4,132,255,12.3461989807587,0
1,2,205480,1,117,255,2,102,255,3,118,255,4,116,255,1,139,255,2,123,255,3,140,255,4,132,255,11.745854777062,0
1,2,205481,1,118,255,2,102,255,3,117,255,4,116,255,1,140,255,2,139,255,3,123,255,4,132,255,11.9905573506991,0
1,2,205482,1,118,255,2,117,255,3,102,255,4,116,255,1,140,255,2,139,255,3,123,255,4,133,255,11.4859041683042,0
1,2,205483,1,102,255,2,118,255,3,117,255,4,116,255,1,123,255,2,139,255,3,122,255,4,133,255,11.4106089935716,0
1,2,205484,1,118,255,2,117,255,3,102,255,4,116,255,1,123,255,2,122,255,3,139,255,4,133,255,10.8747779248083,0
1,2,205485,1,118,255,2,117,255,3,102,255,4,116,255,1,123,255,2,122,255,3,139,255,4,132,255,10.029469309245,0
1,2,205486,1,118,255,2,117,255,3,102,255,4,116,255,1,123,255,2,122,255,3,139,255,4,117,255,11.2850296648646,0
1,2,205487,1,118,255,2,102,255,3,117,255,4,116,255,1,123,255,2,139,255,3,122,255,4,117,255,11.9737384410408,0
1,2,205488,1,118,255,2,117,255,3,119,255,4,116,255,1,138,255,2,123,255,3,139,255,4,117,255,12.4998257918962,0
1,2,205489,1,117,255,2,118,255,3,134,255,4,116,255,1,139,255,2,122,255,3,123,255,4,117,255,12.2138850149688,0
1,2,205490,1,117,255,2,118,255,3,134,255,4,116,255,1,139,255,2,138,255,3,123,255,4,117,255,12.0242687026867,0
1,2,205491,1,118,255,2,134,255,3,117,255,4,101,255,1,139,255,2,138,255,3,123,255,4,117,255,11.3609756393131,0
1,2,205492,1,117,255,2,134,255,3,118,255,4,101,255,1,139,255,2,138,255,3,123,255,4,117,255,11.84516970045,0
1,2,205493,1,118,255,2,117,255,3,134,255,4,101,255,1,138,255,2,139,255,3,123,255,4,117,255,12.5387314352503,0
1,2,205494,1,118,255,2,134,255,3,117,255,4,101,255,1,123,255,2,139,255,3,138,255,4,117,255,13.1054595736312,0
1,2,205495,1,118,255,2,134,255,3,117,255,4,101,255,1,123,255,2,139,255,3,138,255,4,117,255,13.4190281100976,0
1,2,205496,1,134,255,2,118,255,3,117,255,4,101,255,1,139,255,2,123,255,3,138,255,4,117,255,13.6560462040317,0
1,2,205497,1,118,255,2,134,255,3,117,255,4,101,255,1,123,255,2,139,255,3,138,255,4,117,255,13.544841143363,0
1,2,205498,1,118,255,2,134,255,3,117,255,4,101,255,1,123,255,2,139,255,3,138,255,4,117,255,13.0911343158941,0
1,2,205499,1,117,255,2,134,255,3,118,255,4,101,255,1,139,255,2,123,255,3,138,255,4,117,255,12.1895556910283,0
1,2,205500,1,118,255,2,134,255,3,117,255,4,101,255,1,123,255,2,139,255,3,138,255,4,117,255,11.6418279948907,0
1,2,205501,1,134,255,2,117,255,3,118,255,4,101,255,1,139,255,2,123,255,3,138,255,4,102,255,11.2073094770889,0
1,2,205502,1,117,255,2,118,255,3,134,255,4,101,255,1,123,255,2,138,255,3,139,255,4,102,255,11.4462294085679,0
1,2,205503,1,134,255,2,117,255,3,118,255,4,101,255,1,139,255,2,123,255,3,138,255,4,102,255,10.9006740369716,0
1,2,205504,1,117,255,2,118,255,3,134,255,4,101,255,1,123,255,2,138,255,3,139,255,4,102,255,10.7993357368949,0
1,2,205505,1,134,255,2,118,255,3,117,255,4,101,255,1,140,255,2,139,255,3,123,255,4,117,255,10.3281931226914,0
1,2,205506,1,118,255,2,117,255,3,134,255,4,100,255,1,123,255,2,139,255,3,140,255,4,117,255,10.5025531203544,0
1,2,205507,1,118,255,2,117,255,3,134,255,4,100,255,1,123,255,2,140,255,3,139,255,4,117,255,10.0762708404461,0
1,2,205508,1,118,255,2,117,255,3,134,255,4,100,255,1,139,255,2,123,255,3,140,255,4,117,255,9.81306392451567,0
1,2,205509,1,118,255,2,117,255,3,134,255,4,100,255,1,123,255,2,139,255,3,140,255,4,117,255,9.5741170960031,0
1,2,205510,1,118,255,2,117,255,3,134,255,4,99,255,1,140,255,2,123,255,3,139,255,4,132,255,9.74652481672629,0
1,2,205511,1,118,255,2,117,255,3,134,255,4,99,255,1,140,255,2,123,255,3,139,255,4,132,255,9.64282481899497,0
1,2,205512,1,117,255,2,134,255,3,118,255,4,100,255,1,140,255,2,139,255,3,123,255,4,133,255,9.9791663750315,0
1,2,205513,1,117,255,2,134,255,3,118,255,4,99,255,1,139,255,2,140,255,3,123,255,4,132,255,10.3127755132876,0
1,2,205514,1,101,255,2,118,255,3,117,255,4,99,255,1,139,255,2,140,255,3,123,255,4,133,255,10.37760365043,0
1,2,205515,1,118,255,2,101,255,3,117,255,4,99,255,1,140,255,2,139,255,3,123,255,4,133,255,10.4832725591214,0
1,2,205516,1,118,255,2,101,255,3,117,255,4,99,255,1,139,255,2,140,255,3,124,255,4,133,255,10.5563548015442,0
1,2,205517,1,101,255,2,118,255,3,117,255,4,99,255,1,140,255,2,139,255,3,124,255,4,132,255,10.8291996994804,0
1,2,205518,1,118,255,2,117,255,3,101,255,4,99,255,1,139,255,2,140,255,3,124,255,4,132,255,10.8265757796667,0
1,2,205519,1,118,255,2,117,255,3,101,255,4,99,255,1,140,255,2,156,255,3,139,255,4,133,255,10.4570244234493,0
1,2,205520,1,118,255,2,101,255,3,117,255,4,100,255,1,156,255,2,140,255,3,139,255,4,117,255,10.5529471391012,0
1,2,205521,1,101,255,2,117,255,3,118,255,4,99,255,1,141,255,2,140,255,3,139,255,4,117,255,9.62958842687531,0
1,2,205522,1,101,255,2,118,255,3,117,255,4,99,255,1,140,255,2,141,255,3,156,255,4,117,255,10.2340975812525,0
1,2,205523,1,101,255,2,117,255,3,118,255,4,99,255,1,141,255,2,140,255,3,156,255,4,117,255,11.1883890377127,0
1,2,205524,1,117,255,2,101,255,3,118,255,4,99,255,1,140,255,2,141,255,3,156,255,4,117,255,11.5607088362949,0
1,2,205525,1,101,255,2,117,255,3,118,255,4,99,255,1,141,255,2,140,255,3,156,255,4,117,255,11.8173212364268,0
1,2,205526,1,101,255,2,118,255,3,117,255,4,99,255,1,140,255,2,141,255,3,157,255,4,133,255,11.5753963969369,0
1,2,205527,1,101,255,2,118,255,3,117,255,4,99,255,1,142,255,2,141,255,3,140,255,4,133,255,11.7987143485625,0
1,2,205528,1,101,255,2,117,255,3,118,255,4,99,255,1,125,255,2,140,255,3,141,255,4,133,255,11.695199525138,0
1,2,205529,1,117,255,2,118,255,3,101,255,4,99,255,1,140,255,2,141,255,3,124,255,4,132,255,11.5062578728677,0
1,2,205530,1,117,255,2,101,255,3,118,255,4,98,255,1,140,255,2,124,255,3,141,255,4,132,255,12.4960321182962,0
1,2,205531,1,101,255,2,102,255,3,117,255,4,99,255,1,125,255,2,140,255,3,141,255,4,132,255,11.5000600172792,0
1,2,205532,1,101,255,2,117,255,3,100,255,4,98,255,1,141,255,2,140,255,3,125,255,4,132,255,12.0324382479985,0
1,2,205533,1,100,255,2,101,255,3,117,255,4,97,255,1,141,255,2,125,255,3,140,255,4,131,255,11.4378652224098,0
1,2,205534,1,100,255,2,117,255,3,101,255,4,112,255,1,125,255,2,140,255,3,141,255,4,131,255,11.4353798496257,0
1,2,205535,1,100,255,2,117,255,3,101,255,4,112,255,1,140,255,2,141,255,3,125,255,4,131,255,11.8436711752587,0
1,2,205536,1,100,255,2,101,255,3,116,255,4,97,255,1,140,255,2,125,255,3,141,255,4,131,255,12.0324147026226,0
1,2,205537,1,100,255,2,116,255,3,101,255,4,97,255,1,140,255,2,141,255,3,125,255,4,131,255,11.6714284542983,0
1,2,205538,1,100,255,2,101,255,3,116,255,4,97,255,1,140,255,2,141,255,3,125,255,4,131,255,12.3397450069214,0
1,2,205539,1,100,255,2,101,255,3,116,255,4,97,255,1,124,255,2,141,255,3,125,255,4,131,255,12.2523362828155,0
1,2,205540,1,100,255,2,99,255,3,116,255,4,112,255,1,125,255,2,124,255,3,141,255,4,131,255,12.1480477523647,0
1,2,205541,1,100,255,2,116,255,3,99,255,4,112,255,1,141,255,2,125,255,3,124,255,4,131,255,12.3852176964023,0
1,2,205542,1,100,255,2,99,255,3,116,255,4,112,255,1,124,255,2,125,255,3,141,255,4,131,255,12.2896460627967,0
1,2,205543,1,100,255,2,116,255,3,99,255,4,81,255,1,125,255,2,141,255,3,124,255,4,131,255,12.2737299975611,0
1,2,205544,1,116,255,2,100,255,3,99,255,4,81,255,1,141,255,2,124,255,3,125,255,4,131,255,12.4767543465056,0
1,2,205545,1,100,255,2,99,255,3,116,255,4,81,255,1,142,255,2,125,255,3,141,255,4,131,255,15.6500662089917,0
1,2,205546,1,116,255,2,99,255,3,100,255,4,81,255,1,125,255,2,142,255,3,141,255,4,131,255,16.1034951369887,0
1,2,205547,1,100,255,2,116,255,3,99,255,4,81,255,1,142,255,2,141,255,3,125,255,4,131,255,16.5332540971609,0
1,2,205548,1,99,255,2,116,255,3,115,255,4,81,255,1,125,255,2,142,255,3,126,255,4,131,255,16.8235881744429,0
1,2,205549,1,99,255,2,116,255,3,115,255,4,81,255,1,141,255,2,142,255,3,126,255,4,131,255,16.6694770896187,0
1,2,205550,1,116,255,2,99,255,3,115,255,4,81,255,1,142,255,2,125,255,3,126,255,4,115,255,16.1725067282947,0
1,2,205551,1,99,255,2,115,255,3,100,255,4,81,255,1,126,255,2,142,255,3,125,255,4,115,255,16.3432560384794,0
1,2,205552,1,115,255,2,100,255,3,99,255,4,81,255,1,142,255,2,125,255,3,126,255,4,115,255,15.9909111226006,0
1,2,205553,1,115,255,2,99,255,3,100,255,4,81,255,1,141,255,2,125,255,3,142,255,4,115,255,15.8740361385386,0
1,2,205554,1,115,255,2,100,255,3,99,255,4,81,255,1,141,255,2,142,255,3,125,255,4,115,255,15.6716256487123,0
1,2,205555,1,99,255,2,115,255,3,100,255,4,81,255,1,125,255,2,141,255,3,142,255,4,115,255,15.283538084628,0
1,2,205556,1,99,255,2,100,255,3,115,255,4,81,255,1,125,255,2,142,255,3,126,255,4,115,255,14.5044011391749,0
1,2,205557,1,99,255,2,115,255,3,100,255,4,81,255,1,125,255,2,141,255,3,142,255,4,115,255,15.8090617905439,0
1,2,205558,1,99,255,2,100,255,3,115,255,4,81,255,1,125,255,2,142,255,3,126,255,4,115,255,16.0622941897377,0
1,2,205559,1,99,255,2,115,255,3,116,255,4,81,255,1,125,255,2,141,255,3,142,255,4,115,255,15.8768915606651,0
1,2,205560,1,100,255,2,99,255,3,115,255,4,81,255,1,142,255,2,125,255,3,126,255,4,115,255,15.8198221419343,0
1,2,205561,1,99,255,2,115,255,3,116,255,4,81,255,1,126,255,2,141,255,3,142,255,4,115,255,15.5840186756199,0
1,2,205562,1,116,255,2,99,255,3,115,255,4,81,255,1,142,255,2,126,255,3,141,255,4,115,255,15.7381924287224,0
1,2,205563,1,99,255,2,115,255,3,116,255,4,81,255,1,126,255,2,141,255,3,142,255,4,115,255,15.0880895662648,0
1,2,205564,1,99,255,2,115,255,3,100,255,4,81,255,1,126,255,2,141,255,3,142,255,4,115,255,14.9417175682183,0
1,2,205565,1,99,255,2,115,255,3,100,255,4,81,255,1,126,255,2,141,255,3,142,255,4,115,255,14.6948348909528,0
1,2,205566,1,115,255,2,99,255,3,100,255,4,81,255,1,141,255,2,126,255,3,142,255,4,115,255,14.4847743744064,0
1,2,205567,1,99,255,2,115,255,3,100,255,4,81,255,1,126,255,2,141,255,3,142,255,4,115,255,14.7136653998592,0
1,2,205568,1,115,255,2,99,255,3,100,255,4,82,255,1,141,255,2,126,255,3,142,255,4,115,255,14.5140993981352,0
1,2,205569,1,99,255,2,100,255,3,115,255,4,82,255,1,126,255,2,142,255,3,141,255,4,115,255,14.6736180925702,0
1,2,205570,1,115,255,2,100,255,3,99,255,4,82,255,1,141,255,2,142,255,3,126,255,4,115,255,14.5798633807142,0
1,2,205571,1,115,255,2,100,255,3,99,255,4,82,255,1,141,255,2,142,255,3,126,255,4,115,255,14.6415121476314,0
1,2,205572,1,99,255,2,100,255,3,115,255,4,81,255,1,126,255,2,142,255,3,141,255,4,115,255,14.4578745465478,0
1,2,205573,1,100,255,2,115,255,3,99,255,4,81,255,1,142,255,2,141,255,3,126,255,4,115,255,14.7133798193139,0
1,2,205574,1,115,255,2,100,255,3,99,255,4,81,255,1,141,255,2,142,255,3,126,255,4,115,255,14.786441284416,0
1,2,205575,1,100,255,2,115,255,3,99,255,4,81,255,1,142,255,2,141,255,3,126,255,4,115,255,14.7795107104398,0
1,2,205576,1,99,255,2,115,255,3,116,255,4,81,255,1,126,255,2,141,255,3,142,255,4,115,255,14.3615750533628,0
1,2,205577,1,115,255,2,99,255,3,114,255,4,81,255,1,126,255,2,142,255,3,141,255,4,131,255,14.7818156295907,0
1,2,205578,1,98,255,2,114,255,3,115,255,4,81,255,1,142,255,2,141,255,3,126,255,4,131,255,15.0690521261369,0
1,2,205579,1,98,255,2,115,255,3,114,255,4,82,255,1,142,255,2,126,255,3,141,255,4,114,255,13.5345462031088,0
1,2,205580,1,114,255,2,99,255,3,115,255,4,98,255,1,143,255,2,142,255,3,141,255,4,113,255,12.1228579040466,0
1,2,205581,1,115,255,2,99,255,3,98,255,4,113,255,1,126,255,2,143,255,3,142,255,4,144,255,12.9432179726616,0
1,2,205582,1,114,255,2,115,255,3,99,255,4,98,255,1,142,255,2,143,255,3,126,255,4,144,255,12.7669734553873,0
1,2,205583,1,99,255,2,114,255,3,98,255,4,113,255,1,126,255,2,142,255,3,143,255,4,144,255,12.226846567043,0
1,2,205584,1,99,255,2,114,255,3,115,255,4,98,255,1,142,255,2,141,255,3,143,255,4,129,255,11.9620362033105,0
1,2,205585,1,115,255,2,114,255,3,99,255,4,98,255,1,141,255,2,142,255,3,143,255,4,130,255,13.8452237663104,0
1,2,205586,1,114,255,2,99,255,3,115,255,4,98,255,1,142,255,2,141,255,3,143,255,4,130,255,14.2003940919516,0
1,2,205587,1,99,255,2,115,255,3,114,255,4,98,255,1,142,255,2,141,255,3,143,255,4,130,255,12.900416955872,0
1,2,205588,1,99,255,2,115,255,3,114,255,4,98,255,1,142,255,2,141,255,3,143,255,4,130,255,12.3298926107028,0
1,2,205589,1,115,255,2,114,255,3,99,255,4,98,255,1,142,255,2,141,255,3,143,255,4,114,255,12.4314517447772,0
1,2,205590,1,114,255,2,115,255,3,99,255,4,98,255,1,142,255,2,141,255,3,126,255,4,130,255,12.1606435771354,0
1,2,205591,1,99,255,2,115,255,3,98,255,4,114,255,1,141,255,2,142,255,3,143,255,4,131,255,14.6001340018176,0
1,2,205592,1,115,255,2,114,255,3,99,255,4,113,255,1,126,255,2,142,255,3,143,255,4,132,255,12.4366716543954,0
1,2,205593,1,99,255,2,115,255,3,114,255,4,128,255,1,143,255,2,126,255,3,142,255,4,132,255,12.3806228456996,0
1,2,205594,1,114,255,2,115,255,3,99,255,4,112,255,1,142,255,2,126,255,3,143,255,4,132,255,12.7204067305165,0
1,2,205595,1,99,255,2,114,255,3,98,255,4,127,255,1,126,255,2,142,255,3,143,255,4,132,255,12.6147700408099,0
1,2,205596,1,99,255,2,98,255,3,114,255,4,128,255,1,143,255,2,126,255,3,142,255,4,132,255,12.5728672354007,0
1,2,205597,1,99,255,2,98,255,3,114,255,4,128,255,1,143,255,2,142,255,3,141,255,4,132,255,14.1306893503636,0
1,2,205598,1,99,255,2,98,255,3,114,255,4,113,255,1,126,255,2,142,255,3,141,255,4,115,255,15.0386575974448,0
1,2,205599,1,115,255,2,99,255,3,114,255,4,97,255,1,142,255,2,126,255,3,141,255,4,114,255,15.5544513056811,0
1,2,205600,1,98,255,2,99,255,3,114,255,4,113,255,1,126,255,2,141,255,3,142,255,4,115,255,16.3792299747894,0
1,2,205601,1,98,255,2,99,255,3,114,255,4,113,255,1,126,255,2,141,255,3,142,255,4,115,255,16.3063468944451,0
1,2,205602,1,99,255,2,115,255,3,98,255,4,114,255,1,126,255,2,142,255,3,141,255,4,115,255,16.2444699571627,0
1,2,205603,1,115,255,2,99,255,3,98,255,4,113,255,1,142,255,2,126,255,3,141,255,4,132,255,15.7784303009653,0
1,2,205604,1,99,255,2,98,255,3,115,255,4,128,255,1,125,255,2,126,255,3,141,255,4,115,255,17.0404278353318,0
1,2,205605,1,99,255,2,98,255,3,115,255,4,113,255,1,126,255,2,142,255,3,125,255,4,115,255,17.5849026719414,0
1,2,205606,1,98,255,2,99,255,3,115,255,4,128,255,1,126,255,2,142,255,3,125,255,4,115,255,18.6744066711756,0
1,2,205607,1,115,255,2,99,255,3,98,255,4,128,255,1,125,255,2,126,255,3,142,255,4,115,255,16.1789146566373,0
1,2,205608,1,99,255,2,98,255,3,115,255,4,113,255,1,125,255,2,126,255,3,141,255,4,115,255,15.8489176879902,0
1,2,205609,1,99,255,2,98,255,3,115,255,4,113,255,1,125,255,2,126,255,3,141,255,4,115,255,15.5223549450313,0
1,2,205610,1,99,255,2,98,255,3,115,255,4,128,255,1,125,255,2,126,255,3,141,255,4,131,255,15.4979319058916,0
1,2,205611,1,98,255,2,99,255,3,115,255,4,128,255,1,126,255,2,141,255,3,125,255,4,131,255,15.1170484662886,0
1,2,205612,1,115,255,2,99,255,3,98,255,4,128,255,1,125,255,2,126,255,3,141,255,4,131,255,14.3712868156634,0
1,2,205613,1,99,255,2,100,255,3,98,255,4,128,255,1,125,255,2,126,255,3,141,255,4,131,255,14.0278246011983,0
1,2,205614,1,98,255,2,99,255,3,115,255,4,128,255,1,125,255,2,126,255,3,141,255,4,114,255,13.6505392214913,0
1,2,205615,1,115,255,2,100,255,3,99,255,4,128,255,1,141,255,2,125,255,3,126,255,4,114,255,13.2432036738448,0
1,2,205616,1,100,255,2,99,255,3,116,255,4,128,255,1,125,255,2,126,255,3,141,255,4,114,255,13.1173220087207,0
1,2,205617,1,116,255,2,100,255,3,99,255,4,128,255,1,141,255,2,125,255,3,126,255,4,114,255,13.2956603340767,0
1,2,205618,1,100,255,2,99,255,3,116,255,4,128,255,1,126,255,2,141,255,3,125,255,4,114,255,12.3068412947734,0
1,2,205619,1,99,255,2,116,255,3,100,255,4,128,255,1,125,255,2,141,255,3,126,255,4,114,255,12.9195818821481,0
1,2,205620,1,99,255,2,100,255,3,116,255,4,128,255,1,125,255,2,126,255,3,141,255,4,114,255,12.0225395837065,0
1,2,205621,1,100,255,2,116,255,3,99,255,4,128,255,1,124,255,2,125,255,3,141,255,4,113,255,10.9988165238178,0
1,2,205622,1,100,255,2,99,255,3,116,255,4,128,255,1,124,255,2,125,255,3,141,255,4,128,255,10.5647327201214,0
1,2,205623,1,100,255,2,116,255,3,101,255,4,128,255,1,140,255,2,125,255,3,141,255,4,128,255,9.75018073331369,0
1,2,205624,1,101,255,2,100,255,3,117,255,4,127,255,1,141,255,2,125,255,3,140,255,4,128,255,9.54813857313863,0
1,2,205625,1,101,255,2,117,255,3,100,255,4,126,255,1,125,255,2,140,255,3,141,255,4,128,255,11.1545426131642,0
1,2,205626,1,101,255,2,117,255,3,100,255,4,125,255,1,141,255,2,140,255,3,125,255,4,128,255,12.120544158533,0
1,2,205627,1,117,255,2,101,255,3,100,255,4,125,255,1,141,255,2,140,255,3,125,255,4,128,255,12.1071981168635,0
1,2,205628,1,101,255,2,117,255,3,100,255,4,125,255,1,141,255,2,140,255,3,125,255,4,128,255,12.5381142081675,0
1,2,205629,1,101,255,2,100,255,3,117,255,4,125,255,1,140,255,2,141,255,3,125,255,4,128,255,12.5320140643215,0
1,2,205630,1,100,255,2,117,255,3,101,255,4,125,255,1,140,255,2,141,255,3,125,255,4,128,255,12.8183915334001,0
1,2,205631,1,100,255,2,117,255,3,101,255,4,125,255,1,141,255,2,140,255,3,125,255,4,128,255,13.0792577019073,0
1,2,205632,1,100,255,2,117,255,3,101,255,4,125,255,1,141,255,2,140,255,3,125,255,4,128,255,13.3076130146176,0
1,2,205633,1,100,255,2,101,255,3,117,255,4,125,255,1,141,255,2,140,255,3,124,255,4,128,255,13.4033741428904,0
1,2,205634,1,117,255,2,100,255,3,101,255,4,125,255,1,141,255,2,140,255,3,124,255,4,128,255,13.5591037764987,0
1,2,205635,1,100,255,2,117,255,3,101,255,4,125,255,1,140,255,2,141,255,3,124,255,4,128,255,13.4838487592171,0
1,2,205636,1,101,255,2,116,255,3,117,255,4,125,255,1,140,255,2,141,255,3,124,255,4,128,255,13.0135546178601,0
1,2,205637,1,117,255,2,101,255,3,118,255,4,124,255,1,140,255,2,141,255,3,139,255,4,128,255,11.7244938619889,0
1,2,205638,1,101,255,2,117,255,3,118,255,4,124,255,1,141,255,2,140,255,3,156,255,4,128,255,11.8689093766505,0
1,2,205639,1,117,255,2,101,255,3,118,255,4,124,255,1,141,255,2,140,255,3,157,255,4,128,255,10.8650311650885,0
1,2,205640,1,118,255,2,101,255,3,117,255,4,124,255,1,140,255,2,141,255,3,157,255,4,128,255,10.5151175337026,0
1,2,205641,1,117,255,2,101,255,3,118,255,4,124,255,1,140,255,2,141,255,3,157,255,4,128,255,10.3900151157106,0
1,2,205642,1,118,255,2,101,255,3,117,255,4,124,255,1,140,255,2,141,255,3,157,255,4,128,255,11.3824748254649,0
1,2,205643,1,118,255,2,101,255,3,117,255,4,124,255,1,140,255,2,141,255,3,157,255,4,128,255,11.2837393604749,0
1,2,205644,1,117,255,2,118,255,3,101,255,4,124,255,1,157,255,2,141,255,3,140,255,4,128,255,11.3425774549847,0
1,2,205645,1,101,255,2,117,255,3,118,255,4,124,255,1,141,255,2,156,255,3,140,255,4,128,255,11.5702859952311,0
1,2,205646,1,118,255,2,117,255,3,101,255,4,124,255,1,141,255,2,156,255,3,140,255,4,128,255,10.6899513288673,0
1,2,205647,1,101,255,2,117,255,3,118,255,4,124,255,1,140,255,2,141,255,3,124,255,4,128,255,10.90194689961,0
1,2,205648,1,101,255,2,118,255,3,117,255,4,124,255,1,140,255,2,124,255,3,141,255,4,128,255,10.9224643619929,0
1,2,205649,1,118,255,2,117,255,3,102,255,4,124,255,1,139,255,2,124,255,3,140,255,4,113,255,10.9843631646119,0
1,2,205650,1,118,255,2,117,255,3,102,255,4,124,255,1,140,255,2,139,255,3,124,255,4,113,255,10.478293210075,0
1,2,205651,1,117,255,2,102,255,3,118,255,4,108,255,1,139,255,2,140,255,3,124,255,4,128,255,10.6603365477125,0
1,2,205652,1,118,255,2,101,255,3,117,255,4,108,255,1,124,255,2,139,255,3,123,255,4,113,255,10.8041343207157,0
1,2,205653,1,102,255,2,117,255,3,118,255,4,108,255,1,139,255,2,124,255,3,123,255,4,128,255,11.4329318423065,0
1,2,205654,1,117,255,2,118,255,3,102,255,4,108,255,1,139,255,2,124,255,3,123,255,4,144,255,11.3087335331553,0
1,2,205655,1,117,255,2,102,255,3,118,255,4,108,255,1,124,255,2,139,255,3,123,255,4,143,255,11.9691253052358,0
1,2,205656,1,118,255,2,102,255,3,117,255,4,108,255,1,139,255,2,123,255,3,124,255,4,126,255,12.6624156344124,0
1,2,205657,1,117,255,2,102,255,3,118,255,4,108,255,1,139,255,2,123,255,3,124,255,4,125,255,13.8650569520977,0
1,2,205658,1,117,255,2,102,255,3,118,255,4,108,255,1,139,255,2,123,255,3,124,255,4,125,255,14.0214301906137,0
1,2,205659,1,118,255,2,117,255,3,102,255,4,108,255,1,139,255,2,123,255,3,124,255,4,125,255,13.8287988431306,0
1,2,205660,1,118,255,2,102,255,3,117,255,4,108,255,1,140,255,2,124,255,3,139,255,4,125,255,13.6659013302441,0
1,2,205661,1,118,255,2,102,255,3,117,255,4,108,255,1,124,255,2,139,255,3,140,255,4,125,255,13.4931378218707,0
1,2,205662,1,118,255,2,117,255,3,102,255,4,108,255,1,140,255,2,139,255,3,124,255,4,125,255,13.2739517214701,0
1,2,205663,1,118,255,2,117,255,3,102,255,4,108,255,1,140,255,2,139,255,3,124,255,4,125,255,13.0989080248634,0
1,2,205664,1,118,255,2,117,255,3,102,255,4,108,255,1,140,255,2,139,255,3,124,255,4,125,255,13.0643186220024,0
1,2,205665,1,117,255,2,102,255,3,118,255,4,108,255,1,140,255,2,139,255,3,124,255,4,125,255,12.9769631808927,0
1,2,205666,1,117,255,2,118,255,3,102,255,4,108,255,1,140,255,2,124,255,3,139,255,4,125,255,12.9654012804855,0
1,2,205667,1,117,255,2,102,255,3,118,255,4,108,255,1,140,255,2,139,255,3,124,255,4,125,255,12.9005458395831,0
1,2,205668,1,117,255,2,118,255,3,102,255,4,108,255,1,140,255,2,124,255,3,139,255,4,125,255,12.8304111197073,0
1,2,205669,1,102,255,2,118,255,3,117,255,4,124,255,1,140,255,2,124,255,3,139,255,4,125,255,12.7118266408753,0
1,2,205670,1,118,255,2,102,255,3,117,255,4,124,255,1,124,255,2,140,255,3,139,255,4,125,255,12.7692427371246,0
1,2,205671,1,117,255,2,118,255,3,102,255,4,124,255,1,140,255,2,124,255,3,139,255,4,125,255,12.7697581743852,0
1,2,205672,1,117,255,2,118,255,3,102,255,4,108,255,1,140,255,2,124,255,3,139,255,4,125,255,12.8754656505488,0
1,2,205673,1,118,255,2,117,255,3,102,255,4,108,255,1,124,255,2,140,255,3,139,255,4,125,255,14.4919623840307,0
1,2,205674,1,118,255,2,117,255,3,102,255,4,108,255,1,124,255,2,139,255,3,140,255,4,125,255,14.3975917475546,0
1,2,205675,1,102,255,2,118,255,3,117,255,4,108,255,1,139,255,2,124,255,3,123,255,4,125,255,14.3919911351581,0
1,2,205676,1,118,255,2,102,255,3,117,255,4,108,255,1,124,255,2,139,255,3,123,255,4,125,255,13.8985752778706,0
1,2,205677,1,118,255,2,102,255,3,117,255,4,108,255,1,124,255,2,139,255,3,123,255,4,125,255,13.905707769705,0
1,2,205678,1,102,255,2,117,255,3,118,255,4,124,255,1,139,255,2,140,255,3,124,255,4,125,255,13.7942542590093,0
1,2,205679,1,118,255,2,117,255,3,102,255,4,124,255,1,124,255,2,140,255,3,139,255,4,125,255,13.9354095801703,0
1,2,205680,1,102,255,2,117,255,3,118,255,4,124,255,1,139,255,2,140,255,3,124,255,4,125,255,14.0853331352838,0
1,2,205681,1,118,255,2,102,255,3,117,255,4,124,255,1,124,255,2,139,255,3,140,255,4,125,255,14.3321150911415,0
1,2,205682,1,102,255,2,118,255,3,117,255,4,124,255,1,139,255,2,124,255,3,140,255,4,125,255,14.3830602170675,0
1,2,205683,1,117,255,2,102,255,3,118,255,4,124,255,1,140,255,2,139,255,3,124,255,4,125,255,14.5531850123633,0
1,2,205684,1,102,255,2,118,255,3,117,255,4,124,255,1,139,255,2,124,255,3,123,255,4,125,255,14.1860502607092,0
1,2,205685,1,102,255,2,118,255,3,117,255,4,124,255,1,139,255,2,124,255,3,123,255,4,125,255,14.6114831556599,0
